"Pair","Condtion","Game","X","Y","Z","Role","Success","Target","Introducer","Succ_Introducer","Participant","Zdif","Xdif","Xratio","Zratio"
12,"normal",12,0.25998327776516,0.178631930259846,0.151092459937918,"director",1,"reality",1,1,37,5.50881196465343,9.05934015288949,1.64451794888218,0.60808092771485
12,"normal",13,0.0472563587164177,0.132046684682873,0.0952436475523023,"matcher",0,"freedom",0,0,37,0.822898522019388,0.522915046662092,0.635455080632375,1.57367535562836
12,"normal",14,0.25573295156082,0.338227977942577,0.105328654354789,"director",1,"freedom",0,0,37,8.77267130091786,15.3767466470599,1.75280095647161,0.570515434914526
12,"normal",15,0.019425993466561,0.0126645781262336,0.00193559883042147,"matcher",0,"fear",0,0,37,0.0780492424964913,0.211429722607135,2.70892728544598,0.369149812685122
12,"normal",16,0.21739275617408,0.327064454421183,0.101759647320993,"director",1,"freedom",0,0,37,10.8511919658631,13.711122635752,1.26355912593621,0.791415280435787
12,"normal",17,0.0622881577968373,0.11947965756967,0.101127480779962,"matcher",1,"freedom",0,0,37,0.857955887913703,0.87959520786535,1.02522194935251,0.975398547242928
12,"normal",18,0.133281709615187,0.323220210250194,0.0821372904045726,"director",1,"luck",0,0,37,2.64369388669729,3.2921181434067,1.24527206420236,0.803037367292532
12,"normal",19,0.0595608634486621,0.0911472875740977,0.0474842505432278,"matcher",0,"freedom",0,0,37,1.62128990888596,2.17338852770627,1.34053047255421,0.745973344488489
12,"normal",20,0.269641009931362,0.338392446918933,0.136923848859075,"director",1,"luxury",0,0,37,13.3133571529761,12.6623270008713,0.951099475164364,1.05141473222576
12,"normal",21,0.0527029934844661,0.151936603542989,0.115205914902297,"matcher",1,"death",0,0,37,0.517092898488045,0.426808081567288,0.82539923254652,1.2115349282732
12,"normal",22,0.301021271484177,0.175355422358814,0.0988961561182039,"director",1,"war",1,1,37,7.1071347873658,11.248429954052,1.58269545894192,0.631833492887212
12,"normal",23,0.00683119842368789,0.0042591872083316,0.00216539063564474,"matcher",1,"reality",0,0,37,0.0485347509384154,0.117323316633701,2.41730542271804,0.413683761514749
12,"normal",24,0.243318018927419,0.221157258486794,0.0626525344057895,"director",1,"envy",0,0,37,3.46654453873634,5.54104873538017,1.59843575452807,0.625611631350956
12,"normal",25,0.00161047475016254,0.00147890792058728,0.00101812107171868,"matcher",0,"fear",0,0,37,0.0358214378356932,0.0623998921364537,1.74197061610624,0.574062496091503
12,"normal",26,0.256977040375478,0.314427325907854,0.116744985943146,"director",1,"luxury",0,0,37,7.39579535275698,6.40966399013996,0.866663243697054,1.15385071107222
12,"normal",27,0.123584158859662,0.0756520837812997,0.0523479082980566,"matcher",1,"luck",0,0,37,0.319993570446968,0.778003793209791,2.43131070453407,0.411300784443194
12,"normal",28,0.0278537444728423,0.159845993353789,0.120631265058363,"director",1,"strength",1,1,37,4.33129451796412,1.00811249669641,0.232750853703263,4.29643966537245
12,"normal",29,0.00387963416320565,0.00232815446268066,0.00137007707065826,"matcher",1,"luxury",0,0,37,0.0271201878786093,0.0753814950585366,2.77953439688347,0.359772486039835
12,"normal",30,0.178756954151337,0.346544264272473,0.0727981829354039,"director",1,"luck",0,0,37,2.54078964889049,2.71022596117109,1.06668647770766,0.937482588275635
12,"normal",31,0.000976667977195326,0.001392920887469,0.00119141055648279,"matcher",1,"luxury",0,0,37,0.0131054222583766,0.0299797952175139,2.28758712435623,0.437141820459152
12,"normal",32,0.169731959114231,0.154964561861479,0.126512239549191,"director",1,"reality",0,0,37,4.00952992052771,5.78001095261425,1.44156823048561,0.693688983186829
12,"normal",33,0.00215636345510121,0.00137313156114708,0.00117765887655522,"matcher",1,"war",0,0,37,0.0194920897483823,0.0475912354886537,2.44156660999385,0.409573097824483
12,"normal",34,0.0201419152366354,0.138895386547509,0.116714199080971,"director",1,"strength",0,0,37,3.89115619845688,0.562629704363644,0.144591909362766,6.91601628616095
12,"normal",35,0.00444976129882674,0.00247146022225875,0.00178520605127828,"matcher",1,"death",0,0,37,0.0294819921255106,0.073995914310216,2.50986819327544,0.398427296970913
12,"normal",36,0.307651850354952,0.234845499791436,0.0973772437308921,"director",1,"envy",0,0,37,3.84310554526746,6.325200968422,1.64585668905479,0.607586314561992
12,"normal",37,0.0757179588833665,0.146082095495386,0.121122546005979,"matcher",1,"strength",0,0,37,0.971568733453751,0.609416218474507,0.627249722526725,1.59426136686317
12,"normal",38,0.283890371199637,0.193905717806616,0.10355179031782,"director",1,"war",0,0,37,4.28115601278841,4.74353951402009,1.10800435673226,0.902523527027646
12,"normal",39,0.0445005974635624,0.037475970682118,0.0207572696685058,"matcher",1,"war",0,0,37,0.141033127903938,0.561219539493322,3.97934547601883,0.251297608118323
12,"normal",40,0.234255975603163,0.295268910105907,0.107460976335506,"director",1,"luxury",0,0,37,5.66192782088183,5.37395129725337,0.949138079336446,1.05358748297098
12,"normal",41,0.00777825140254156,0.00261577266614605,0.0025965253430451,"matcher",1,"freedom",0,0,37,0.0412189811468127,0.0688654333353038,1.67072138658694,0.598543843412973
12,"normal",42,0.216366575941118,0.228153725807137,0.0499493707849119,"director",1,"anger",1,1,37,1.46772626042366,3.19124780595303,2.1742799675955,0.459922371959248
12,"normal",43,0.00314046873976571,0.00184833734394448,0.000924571328215812,"matcher",1,"reality",0,0,37,0.0152348577976223,0.0436989367008209,2.86835212256729,0.348632231075228
12,"normal",44,0.14979985303766,0.200219404709538,0.324299555105027,"director",1,"fear",1,1,37,13.4000135958195,8.63862161338329,0.644672600636641,1.55117496697154
12,"normal",45,0.0687976476838436,0.202557891075824,0.158958537541498,"matcher",1,"death",0,0,37,0.952259737998247,0.457309372723103,0.480235963440413,2.08230968967004
12,"normal",46,0.33422354194051,0.249919830244251,0.0754915987939705,"director",1,"envy",0,0,37,3.36926181614399,6.17088430374861,1.83152412619895,0.545993353674979
12,"normal",47,0.0679307510075162,0.194949997297323,0.126474714735326,"matcher",1,"strength",0,0,37,0.820232197642326,0.464249353855849,0.565997476312544,1.76679233009124
12,"normal",48,0.0394891342205334,0.148169576510824,0.126392944414157,"director",1,"strength",0,0,37,3.75405116006732,0.556341761723161,0.148197703760964,6.74774287739945
12,"normal",49,0.00158187973927114,0.00137102841862209,0.00122215272179201,"matcher",1,"freedom",0,0,37,0.0149347782135009,0.029102720320225,1.94865433581841,0.513174646533712
12,"normal",50,0.307403974194128,0.252662282547974,0.0670205408565537,"director",1,"envy",0,0,37,3.53035807097331,5.52045334130526,1.56370918482591,0.639505100886984
12,"normal",51,0.00192502941995534,0.00268816563675794,0.00097402722747048,"matcher",0,"freedom",0,0,37,0.0260868817567829,0.0432545319199561,1.65809514234907,0.603101700535275
13,"modified",0,0.0564298071723837,0.186397645195853,0.089343392053959,"matcher",0,"anger",0,0,38,0.977887809276582,0.507043590027023,0.518508959020689,1.92860698470612
13,"modified",1,0.155542366130159,0.235305361165646,0.0867693795746225,"director",0,"reality",1,0,38,8.10168479569256,10.7708151573315,1.32945374066615,0.752188639146581
13,"modified",2,0.0409262741871116,0.165994600894318,0.11291438802025,"matcher",0,"envy",0,0,38,1.07964676618576,0.479614794254304,0.444233067032392,2.25107060732848
13,"modified",3,0.236489913790323,0.134884271527119,0.0514442378975726,"director",1,"fear",1,1,38,2.29675562307239,5.03388767316937,2.19173847779047,0.456258814695865
13,"modified",4,0.00168730746907487,0.0033209727685659,0.00197971232400038,"matcher",1,"death",0,0,38,0.190394967794417,0.111955501139163,0.588017122700689,1.70063074933452
13,"modified",5,0.21156480445714,0.145214865006113,0.0880770830265941,"director",0,"death",1,0,38,3.64024549722671,10.0096034657909,2.74970561007948,0.363675295396839
13,"modified",6,0.0306228731677514,0.17422317569592,0.123033555239383,"matcher",0,"reality",0,0,38,1.13230785727501,0.437351197004318,0.386247604124942,2.58901282317475
13,"modified",7,0.164626361973812,0.160255989780026,0.0752756505042841,"director",0,"luck",1,0,38,6.64195085782558,8.34189071119181,1.25593984203652,0.796216479905985
13,"modified",8,0.00335703442964362,0.00473194062799883,0.00204755430679091,"matcher",0,"freedom",0,0,38,0.565755099058152,0.61197303235531,1.08169247325229,0.924477173251773
13,"modified",9,0.119114786668867,0.225681503024088,0.0847016528834639,"director",1,"strength",1,1,38,5.338155454956,5.17574527673423,0.969575599738112,1.03137909026393
13,"modified",10,0.0506101102645067,0.152495991193228,0.0762908680008729,"matcher",1,"luxury",0,0,38,1.19200880825519,1.0389146450907,0.871566248416748,1.14735971226118
13,"modified",11,0.16306362466717,0.297587216381224,0.151179460326342,"director",0,"luxury",1,0,38,5.61570055782795,7.99837419111282,1.42428787089859,0.702105255849081
13,"modified",12,0.0347883216704767,0.00976242921668625,0.0282101783192857,"matcher",1,"envy",0,0,38,0.308680042624473,0.361115699633956,1.16987057719593,0.854795410272568
13,"modified",13,0.154002170582928,0.190615833508806,0.0937764261639183,"director",0,"strength",0,0,38,7.25229173665866,7.27479381347075,1.00310275394719,0.996906843356794
13,"modified",14,0.0275740378966547,0.0442499953536076,0.0374360532144264,"matcher",0,"luxury",0,0,38,0.295127302408218,0.447272300720214,1.51552329137462,0.659838094004464
13,"modified",15,0.101556278053073,0.195711028650886,0.0921216957586126,"director",0,"war",1,0,38,9.29005329776555,5.16028945986181,0.555463924098581,1.80029693489604
13,"modified",16,0.0358001546045271,0.251959653827481,0.15471856824288,"matcher",1,"war",0,0,38,0.962912902235985,0.489513535052538,0.508367406767358,1.96708126187489
13,"modified",17,0.0945862520846288,0.193670135637237,0.0884239074512905,"director",0,"envy",1,0,38,5.30571417883039,4.50568971026223,0.84921455592911,1.17755871354079
13,"modified",18,0.00850794858437216,0.00497124747109672,0.0113491537095712,"matcher",1,"death",0,0,38,0.218911066651343,0.351583547890186,1.60605652911165,0.622643089999531
13,"modified",19,0.204609808091982,0.122485231745211,0.106496912439153,"director",1,"reality",0,0,38,5.97015938162804,9.5152190066874,1.59379647986762,0.627432682046744
13,"modified",20,0.0139120556470637,0.00202904261519743,0.0164677418618019,"matcher",1,"luck",0,0,38,0.189683511853219,0.139751356095075,0.736760695379881,1.35729281742478
13,"modified",21,0.10206392139159,0.217002172310658,0.093578329480036,"director",0,"war",0,0,38,5.60648832842708,2.89971002750099,0.517206111497339,1.93346516556996
13,"modified",22,0.0445599588081783,0.174239184427702,0.0786774978086561,"matcher",1,"fear",0,0,38,1.56844514608383,1.00660755112767,0.641786901914305,1.55814959298363
13,"modified",23,0.216877890819807,0.277196872302095,0.10128042533112,"director",0,"freedom",1,0,38,6.64665225241333,7.76944451406598,1.16892598243649,0.855486159966788
13,"modified",24,0.0109203991662214,0.267296122817117,0.225010557467723,"matcher",1,"reality",0,0,38,0.760226979851723,0.314585834741592,0.413805143830794,2.41659634953427
13,"modified",25,0.194194227416517,0.248424861520752,0.231628566211742,"director",1,"freedom",0,0,38,4.57752806693316,4.97257524728775,1.08630142176698,0.920554810996562
13,"modified",26,0.0348515894477217,0.0127663460971983,0.0301891175003967,"matcher",0,"death",0,0,38,0.591436222195626,0.499731620773673,0.844945916431171,1.18350770215416
13,"modified",27,0.211117761102211,0.316052001863844,0.111141132127314,"director",1,"freedom",0,0,38,4.10274115588982,6.2366877454333,1.52012703420981,0.657839757793546
13,"modified",28,0.0120415634459577,0.0138672666423351,0.0128240010962834,"matcher",1,"death",0,0,38,0.343521445989609,0.273527164943516,0.796244799667587,1.25589517246138
13,"modified",29,0.254906950353647,0.145540114028604,0.114397820961971,"director",1,"anger",1,1,38,7.1649285487365,6.37920603668317,0.890337704457376,1.1231693266427
13,"modified",30,0.12938513131026,0.0800744578290229,0.102034806070431,"matcher",1,"death",0,0,38,0.506051570177078,0.573153263198036,1.13259852745339,0.88292539303266
13,"modified",31,0.185344889462888,0.348328296117864,0.125766572947478,"director",0,"luxury",0,0,38,5.84002855233848,8.42118622176349,1.44197689211493,0.693492389141765
13,"modified",32,0.0512837503659899,0.0743003793855178,0.0490124440502864,"matcher",1,"freedom",0,0,38,0.452345058321952,0.855121860280633,1.8904193702322,0.528983153551357
13,"modified",33,0.218365448594651,0.168579458369826,0.10311550919081,"director",0,"war",0,0,38,3.08278283011168,3.17730893753469,1.03066259046849,0.970249632855548
13,"modified",34,0.0459080944224823,0.286982543236681,0.206284335948872,"matcher",1,"fear",0,0,38,1.08545319736004,0.565773585811257,0.521232594078944,1.91852929260318
13,"modified",35,0.147159148318773,0.220515002211926,0.345191229179415,"director",0,"envy",0,0,38,3.98716540075838,4.93898788618389,1.23872159535806,0.807283899584347
13,"modified",36,0.0632799600510413,0.222554440155636,0.165437120870075,"matcher",1,"envy",0,0,38,1.47512432932854,0.762944326736033,0.51720679509321,1.93346261009541
13,"modified",37,0.191030424629975,0.266063007849278,0.334099479176616,"director",0,"luck",0,0,38,6.4472298072651,10.1391203664243,1.57263207137413,0.635876641588662
14,"normal",1,0.00722452824331014,0.00506255191806212,0.00355620053394355,"matcher",0,"luxury",0,0,39,0.196410268545151,0.406662613153457,2.07047531763836,0.482980884380031
14,"normal",2,0.083436444519931,0.162795909060372,0.046692189413442,"director",0,"luxury",0,0,39,2.76982614398003,7.13697919994592,2.57668851001985,0.388095028216001
14,"normal",3,0.0199344726524253,0.0283787114137,0.0092266096914059,"matcher",1,"luxury",0,0,39,0.314583659172058,0.713540978729725,2.26820738434942,0.440876794115025
14,"normal",4,0.27965223902392,0.123074540146432,0.0576494380268717,"director",1,"envy",1,1,39,3.12201499938965,5.21426646411419,1.67016060625384,0.598744813076986
14,"normal",5,0.00117558529414905,0.00432565691015197,0.0030443980750244,"matcher",1,"death",0,0,39,0.0657888352870943,0.0318829119205487,0.484624963816666,2.06345127606406
14,"normal",6,0.114425393060688,0.208656223374878,0.0432101358057607,"director",1,"death",1,1,39,1.72696954011917,3.13071697950363,1.8128385630285,0.551621098753225
14,"normal",7,0.000581388298831237,0.000768865986922625,0.00137344466207053,"matcher",1,"freedom",0,0,39,0.0366624593734739,0.0347112268209454,0.946778459877674,1.0562132984407
14,"normal",8,0.136203300604869,0.157487619576054,0.0490712819567868,"director",1,"war",1,1,39,3.61629819869995,4.66429615300149,1.28979854445584,0.775314877116637
14,"normal",9,0.0020621106369758,0.00311568359910186,0.00155237971765095,"matcher",1,"fear",0,0,39,0.0526972115039832,0.118253506720066,2.244018295183,0.445629165388979
14,"normal",10,0.116015032408778,0.169084743503692,0.0525104525254472,"director",1,"freedom",1,1,39,2.95442921668291,5.98391856066883,2.02540596568676,0.493728179407691
14,"normal",11,0.000608528986060788,0.00162946619997978,0.000785351371244967,"matcher",0,"envy",0,0,39,0.0315140187740325,0.0411038100719446,1.30430239210919,0.766693372679396
14,"normal",12,0.119172445917863,0.172860414137438,0.0475681232684558,"director",1,"luxury",0,0,39,1.22033604979515,2.89384031295776,2.37134706742748,0.421701240504131
14,"normal",13,0.00149433441407768,0.00147328178075851,0.00109789002341275,"matcher",1,"death",0,0,39,0.0275671482086177,0.031181156635285,1.13109837837842,0.884096396136325
14,"normal",14,0.122593299180528,0.222900897397063,0.0552552698744947,"director",1,"luck",1,1,39,1.9712465852499,2.68028434365988,1.35969003762159,0.735461739316136
14,"normal",15,0.0180641018657065,0.0117425551838221,0.00218328456645906,"matcher",1,"freedom",0,0,39,0.0528662204742429,0.243907302618027,4.61367013624251,0.216747181846517
14,"normal",16,0.10743966901291,0.192491613905547,0.0671337068017776,"director",1,"death",0,0,39,1.1588866263628,1.62185941636562,1.39949791417982,0.714541972423057
14,"normal",17,0.000903159266806222,0.0018099601825558,0.000825225567853729,"matcher",0,"envy",0,0,39,0.0367349982261657,0.0513946637511238,1.3990653663491,0.714762886747409
14,"normal",18,0.102275430993516,0.195116718030784,0.0761402581317881,"director",1,"freedom",0,0,39,1.25889640673995,2.03994541615248,1.62042357514955,0.617122593953687
14,"normal",19,0.077218372121431,0.0420951513592747,0.0135643761177511,"matcher",1,"luxury",0,0,39,0.0987631380558013,0.695167139172554,7.03873077402405,0.142071068223043
14,"normal",20,0.114256137140599,0.212423776329012,0.0733428687911439,"director",1,"freedom",0,0,39,1.40356346219778,2.11963776499033,1.51018306053029,0.662171379176283
14,"normal",21,0.000979156830832482,0.000952409485348561,0.000676447262155019,"matcher",1,"anger",0,0,39,0.0281724631786336,0.0328756868839254,1.16694400044008,0.856939150141636
14,"normal",22,0.145150647403838,0.253304758969591,0.0577601629237688,"director",1,"luck",0,0,39,1.41040578484535,2.74420273303986,1.94568312362726,0.513958304852715
14,"normal",23,0.00130295830110369,0.0013478037417897,0.000584274276537283,"matcher",1,"reality",0,0,39,0.0268521010875704,0.0397697389125824,1.4810661848354,0.675189272592253
14,"normal",24,0.165478919411639,0.266948267584418,0.0840873795097567,"director",1,"luck",0,0,39,2.37361649796367,2.98381016403437,1.25707340111353,0.795498496041831
14,"normal",25,0.00144942397030962,0.00131605582098971,0.00102756589173078,"matcher",1,"fear",0,0,39,0.0150851905345915,0.0235363468527797,1.56022867585325,0.64093168871744
14,"normal",26,0.119982482541187,0.246271372081951,0.0787932109627906,"director",1,"luck",0,0,39,0.918916271999479,1.84795761108398,2.01101848709567,0.497260470958777
14,"normal",27,0.00143785436161018,0.00627782330054939,0.00280702267050457,"matcher",0,"strength",0,0,39,0.0476500540971762,0.0280497223138807,0.588660870283103,1.69877097405688
14,"normal",28,0.151483575802163,0.294584677461479,0.0736621847764792,"director",1,"luck",0,0,39,1.12371055968106,1.89536555856466,1.68670263195055,0.592872733496345
14,"normal",29,0.00134643653691345,0.0189012040195322,0.0142500160388922,"matcher",1,"fear",0,0,39,0.0472514480352399,0.0164019167423248,0.347119875143136,2.88084915791021
14,"normal",30,0.104056900912755,0.205433122548237,0.079174579988444,"director",1,"luxury",0,0,39,0.746054656803608,1.40061526186764,1.87736280324076,0.532662092949627
14,"normal",31,0.00581995555353562,0.00343535218043994,0.000861056005681457,"matcher",1,"luck",0,0,39,0.0150408595800401,0.042094498872757,2.79867640866872,0.357311762411176
14,"normal",32,0.290062384303541,0.188963557887975,0.0483189673898323,"director",1,"envy",0,0,39,1.97734925150871,5.13933327794075,2.5991024468841,0.384748204596104
14,"normal",33,0.000522622769187385,0.00401249758384557,0.00315826014732979,"matcher",1,"death",0,0,39,0.0390704125165938,0.0165257006883621,0.422972260181368,2.36422123656811
14,"normal",34,0.0950403304564497,0.240389193438011,0.0613374709487864,"director",1,"freedom",0,0,39,2.43520775437355,3.37507333606482,1.38594882921315,0.721527360117423
14,"normal",35,0.00272851803579838,0.0014444986979819,0.00119145243021348,"matcher",0,"envy",0,0,39,0.0243894159793847,0.0456116423010822,1.87014081598492,0.534719092515686
14,"normal",36,0.136459952436776,0.251754192954497,0.0901649903026764,"director",1,"luxury",0,0,39,0.924256843049079,1.71080353111029,1.85100445182145,0.540247214973452
14,"normal",37,0.000586293782446197,0.00115167752366095,0.000630026767154441,"matcher",1,"reality",0,0,39,0.00913430750370056,0.015831850469113,1.73322941697541,0.576957666541953
14,"normal",38,0.10915827071437,0.173950818253642,0.0899017237940784,"director",1,"reality",1,1,39,1.59743655472994,1.9600068195723,1.22697005634985,0.81501581462789
14,"normal",39,0.0600055644833548,0.0338349482281288,0.0117186912894896,"matcher",1,"reality",0,0,39,0.16388787329197,0.673750475049019,4.11104532333956,0.24324713578873
14,"normal",40,0.127066401795004,0.250338616903412,0.068598837298208,"director",1,"freedom",0,0,39,1.12370891869068,1.95065278932452,1.73590576427691,0.57606813721052
14,"normal",41,0.000940190304911164,0.00185119883414122,0.00117243066128221,"matcher",1,"freedom",0,0,39,0.0110469460487365,0.0147846937179569,1.33835121967016,0.747188021576618
14,"normal",42,0.143779733552544,0.266133431438857,0.0740282651153927,"director",1,"luck",0,0,39,1.47090785205364,2.43164341710508,1.65315822722007,0.604902775508421
14,"normal",43,0.000976365796774809,0.000816572937708203,0.0012198072801228,"matcher",1,"freedom",0,0,39,0.00775492191314703,0.0127697587013243,1.64666502697796,0.607288054107305
14,"normal",44,0.219904002642017,0.129553026965898,0.0868007458833814,"director",1,"fear",1,1,39,2.11060674488544,2.99105368554592,1.4171534762665,0.705639873695621
14,"normal",45,0.000714627072905701,0.00395874364618463,0.00281077067971835,"matcher",1,"freedom",0,0,39,0.0294605791568761,0.0127258822321891,0.431963070529755,2.31501271340999
14,"normal",46,0.168016497303777,0.1569171509708,0.115636968743919,"director",1,"fear",0,0,39,2.62014581263065,2.02113800495863,0.771383789106525,1.29637155216637
14,"normal",47,0.002275278419295,0.0282479863640849,0.020029240912763,"matcher",1,"reality",0,0,39,0.0857141613960269,0.0261314660310742,0.304867545869562,3.28011299840965
14,"normal",48,0.131833081757884,0.266526442122051,0.0758538644139568,"director",1,"luck",0,0,39,1.77864613384008,2.85370492190123,1.60442533655646,0.623276120873456
14,"normal",49,0.000939262383432623,0.0013872843298351,0.000777887301882019,"matcher",1,"freedom",0,0,39,0.010525822639466,0.0267429947853086,2.54070353466124,0.393591769506997
14,"normal",50,0.122399507013483,0.281187370808648,0.0627863542812449,"director",1,"strength",1,1,39,1.50966964662075,1.43316782265902,0.949325453993875,1.0533795294258
14,"normal",51,0.00246476577400859,0.00613097762220783,0.0029835504099581,"matcher",1,"reality",0,0,39,0.0219230353832238,0.0386494472622873,1.7629605840012,0.567227656179588
14,"normal",52,0.123144491616998,0.249599814357741,0.092240575360768,"director",1,"luxury",0,0,39,1.06159342825413,1.78021423146129,1.67692657478955,0.596329031356367
14,"normal",53,0.00669857764443085,0.00918987381712181,0.00300201444188468,"matcher",1,"strength",0,0,39,0.0347793996334077,0.0573915764689447,1.65016006814035,0.606001817221858
14,"normal",54,0.300592856135642,0.146291850712056,0.0643714260823777,"director",1,"envy",0,0,39,1.06456965208054,3.30739454180002,3.10679018074227,0.321875614967047
14,"normal",55,0.000501733144259576,0.0011291214458126,0.000655986562885225,"matcher",1,"luck",0,0,39,0.0116165280342106,0.0175550058484077,1.51120935590293,0.66172168408957
14,"normal",56,0.155789100390324,0.16746365092233,0.102670248794339,"director",1,"fear",0,0,39,2.14642879366875,1.51393934316002,0.705329404649079,1.41777727315584
14,"normal",57,0.000916805312435775,0.00115341246242574,0.000640373775655995,"matcher",1,"anger",0,0,39,0.010596424341201,0.0299559012055396,2.82698203101069,0.3537341196479
14,"normal",58,0.112356756520644,0.197642410623206,0.0839579496971053,"director",1,"reality",0,0,39,1.70923747681081,1.89355943072587,1.10783870375869,0.90265847962089
14,"normal",59,0.002255613883445,0.00225374039491531,0.00125950995681724,"matcher",1,"luxury",0,0,39,0.0259280800819396,0.0659016892313951,2.54171111100893,0.393435743215936
15,"modified",0,0.0277883757160805,0.0933126641405449,0.0356271345015763,"matcher",1,"luxury",0,0,40,1.0891867429018,2.17077888548374,1.99302727436837,0.501749280032768
15,"modified",1,0.077222223526459,0.0957544219603477,0.114072425617124,"director",0,"fear",1,0,40,3.41265846788883,4.52698669570964,1.32652790729163,0.753847691031014
15,"modified",2,0.0534682787699642,0.100860196888163,0.0128372950824949,"matcher",1,"envy",0,0,40,0.253510326147078,0.970578444947023,3.82855586081304,0.261195091923678
15,"modified",3,0.37727718072262,0.240539129260131,0.116561481341225,"director",1,"freedom",1,1,40,4.81206654384732,6.58649465069175,1.36874554636265,0.730595984518402
15,"modified",4,0.00346760462855889,0.00183191249176946,0.00279774393366983,"matcher",1,"freedom",0,0,40,0.0520585030317312,0.0823231860995294,1.5813590730673,0.632367447110125
15,"modified",5,0.145127034766641,0.208552492532306,0.109684828588652,"director",0,"envy",1,0,40,1.68257591128349,2.64729591016658,1.57335897442344,0.635582862052478
15,"modified",6,0.00430053819455117,0.0046447883286822,0.00400074050549152,"matcher",0,"death",0,0,40,0.0828677862882626,0.141739476472139,1.71042914045135,0.58464859861784
15,"modified",7,0.058115567282732,0.318193059068847,0.109392759710587,"director",0,"strength",1,0,40,2.53027075529099,1.52200646465644,0.601519209544596,1.66245729834146
15,"modified",8,0.00885196006704999,0.00371016170970614,0.00958257470385404,"matcher",1,"reality",0,0,40,0.177010685205459,0.261838652193547,1.47922512073002,0.676029622527292
15,"modified",9,0.0181865759436578,0.223543176395953,0.0455265414193334,"director",1,"strength",0,0,40,0.497283309698105,0.304730840027332,0.612791207917939,1.6318771990833
15,"modified",10,0.00188844163825887,0.00164117114476209,0.00178941107198982,"matcher",1,"luxury",0,0,40,0.0436006784439086,0.0607342235743995,1.39296510380068,0.717893073754335
15,"modified",11,0.229874666788802,0.194897986982264,0.064454377685246,"director",1,"war",1,1,40,6.4316847473383,12.4428883581422,1.93462348466187,0.516896444154753
15,"modified",12,0.00702884901349622,0.00459509706397926,0.00487270952643738,"matcher",1,"freedom",0,0,40,0.116649508476258,0.193228371441365,1.65648680363444,0.603687272247467
15,"modified",13,0.0814834056886805,0.184675317234111,0.156256632603772,"director",0,"anger",1,0,40,11.4118997901678,5.01443818002008,0.43940432988558,2.27580825218631
15,"modified",14,0.0091665025955857,0.00471956217571282,0.00307878364260248,"matcher",1,"envy",0,0,40,0.159818097949029,0.493213105946779,3.0860904508079,0.324034572524668
15,"modified",15,0.226838614967386,0.196958604004678,0.10091597881085,"director",0,"fear",0,0,40,4.55679656565189,4.95065508084372,1.08643320137674,0.920443151712217
15,"modified",16,0.00885278696130429,0.00573550963681936,0.00418819707887876,"matcher",1,"freedom",0,0,40,0.0808775275945665,0.281162499217317,3.47639829727196,0.287654035725634
15,"modified",17,0.163977987980876,0.237117924952526,0.102439494019347,"director",0,"luck",1,0,40,5.75032739341259,6.34796490054578,1.10393104013831,0.905853684370277
15,"modified",18,0.0101571629511528,0.0101147811041398,0.00498301893377356,"matcher",1,"war",0,0,40,0.124364137649536,0.315985530614852,2.54080908360668,0.39357541912614
15,"modified",19,0.297168460425781,0.146416949958283,0.0952620873561085,"director",0,"fear",0,0,40,3.84513704478741,5.27425345778465,1.37166852477589,0.729039109622631
15,"modified",20,0.00469648196284776,0.00248447088959091,0.00224026124476981,"matcher",1,"war",0,0,40,0.0514283776283272,0.113699114474003,2.21082444590622,0.452319948719445
15,"modified",21,0.284276314270512,0.255502713839557,0.116504628456558,"director",1,"luck",0,0,40,2.77367958426476,2.94751004502177,1.06267142814302,0.941024641781761
15,"modified",22,0.00282595327044781,0.00572879830599239,0.00406029151645521,"matcher",1,"luxury",0,0,40,0.0771990269422527,0.219511490315199,2.84344892688092,0.351685585257526
15,"modified",23,0.210575132053917,0.165745177742641,0.0513386478134161,"director",1,"war",0,0,40,2.49586041271687,6.45191689953208,2.58504717117127,0.386840136285369
15,"modified",24,0.00247098258112188,0.00131191029266248,0.000694356236098751,"matcher",1,"envy",0,0,40,0.0769015103578571,0.461714930832387,6.00397740803556,0.166556256301302
15,"modified",25,0.182465616245362,0.178424889957502,0.0530234953908422,"director",1,"war",0,0,40,2.17580896150321,4.41214061714709,2.0278161801939,0.493141345733014
15,"modified",26,0.00183233591013486,0.000666470886692425,0.000828036732108115,"matcher",1,"reality",0,0,40,0.0236572325229646,0.120126061141491,5.07777319366846,0.196936720459849
15,"modified",27,0.139825408670305,0.213711280981642,0.0837877270422892,"director",0,"luxury",1,0,40,1.74205812811851,4.69239949207986,2.69359524595647,0.371251026486316
15,"modified",28,0.00317645918574843,0.00110998498718308,0.00289007770151677,"matcher",1,"freedom",0,0,40,0.0485909730195998,0.159100567921996,3.27428240339662,0.305410430988676
15,"modified",29,0.0820081920307583,0.188559310798651,0.151829478573644,"director",1,"envy",0,0,40,6.78856448456645,2.59374951617792,0.382076287567823,2.6172783617787
15,"modified",30,0.0019901178690589,0.000948370548342864,0.00107977046760991,"matcher",1,"luck",0,0,40,0.0448843687772748,0.0473252087831501,1.05438062453295,0.948424104855838
15,"modified",31,0.101124466297826,0.198243436677472,0.169504204113793,"director",1,"anger",0,0,40,9.43575573153794,4.66232603788376,0.494112625478473,2.0238300914324
