"Pair","Condtion","Game","X","Y","Z","Role","Success","Target","Introducer","Succ_Introducer","Participant","Zdif","Xdif","Zratio","Xratio"
2,"modified",3,0.0498746424626467,0.00715312469857579,0.00614222247554928,"matcher",1,"freedom",0,0,2,0.109644986689091,0.342834353446962,0.319819135937478,3.12676724946031
2,"modified",4,0.0905295505944972,0.183625549885863,0.162807540508837,"director",0,"war",1,0,2,3.82939695194364,2.60780017077923,1.46843956636424,0.68099499830009
2,"modified",5,0.0192165729732511,0.0661641762432117,0.0321143143820051,"matcher",0,"luck",0,0,2,0.186486966907978,0.246494323015213,0.756556843284659,1.32177774727198
2,"modified",6,0.0501376476459305,0.229732506269749,0.138027774151788,"director",1,"reality",1,1,2,4.22457853332162,1.81793537735939,2.32383317137376,0.430323489792015
2,"modified",7,0.0161397588038125,0.0520589985148358,0.0287854677010903,"matcher",1,"death",0,0,2,0.237207796424627,0.243603378534318,0.973745921964749,1.02696193888266
2,"modified",8,0.194201529102012,0.233615755025706,0.082125153336818,"director",0,"strength",1,0,2,2.24837460368872,1.70440059900284,1.31915853878726,0.758058997911902
2,"modified",9,0.0648547723330613,0.0995716795293177,0.121920234948521,"matcher",1,"strength",0,0,2,0.334749080240726,0.208615794777871,1.60462001737289,0.623200501784351
2,"modified",10,0.0405112523299356,0.156297700117773,0.222856828235973,"director",1,"envy",1,1,2,4.11287848651409,0.994897842407227,4.13397065628637,0.241898185338916
2,"modified",11,0.0580158955392841,0.0778506778540098,0.113152176601811,"matcher",1,"reality",0,0,2,0.286534983664751,0.197277247905731,1.45244820021857,0.688492711719094
2,"modified",12,0.000899866978631931,0.00170694777056209,0.000773974064230596,"director",1,"death",1,1,2,0.0156233385205272,0.0170457363128664,0.916554042240725,1.09104313975341
2,"modified",13,0.0184363678346775,0.0066353158048772,0.00476853094818304,"matcher",0,"luck",0,0,2,0.0441369526088241,0.129667222499847,0.340386350211797,2.93783813416071
2,"modified",14,0.209767074805732,0.295660824433299,0.142055603074659,"director",0,"freedom",0,0,2,4.15738999471068,6.84750758484006,0.607139158767035,1.6470688565547
2,"modified",15,0.0339579254079908,0.0101779985702214,0.00816424610941908,"matcher",1,"anger",0,0,2,0.0356551781296728,0.152836352586747,0.233289904700099,4.28651210297989
2,"modified",16,0.170329836878267,0.16993374091333,0.0699908731329328,"director",1,"anger",1,1,2,3.63900091149844,2.04834938189015,1.77655283989711,0.56288784523736
2,"modified",17,0.0227762190780648,0.0129135352243259,0.00461613203112659,"matcher",1,"reality",0,0,2,0.0306447967886919,0.12657168507576,0.242114156656359,4.13028306072715
2,"modified",18,0.166396010904761,0.215272068922054,0.074349009933303,"director",1,"strength",0,0,2,2.01496285828762,1.31935352087021,1.52723498775264,0.654778084590323
2,"modified",19,0.00143024195154912,0.00147909479324563,0.00111150549227153,"matcher",1,"freedom",0,0,2,0.0225964486598969,0.0351682901382438,0.642523380325628,1.55636359799577
2,"modified",20,0.0514936314653368,0.202659052587477,0.0892006698322114,"director",1,"war",0,0,2,8.23066565673798,3.10419568419456,2.65146482183631,0.37715001600792
2,"modified",21,0.000836834698168521,0.00107146328142707,0.000537245110656058,"matcher",1,"envy",0,0,2,0.0223284512758261,0.0540891289710999,0.412808482971805,2.42243083960147
2,"modified",22,0.14945205318893,0.223876720324058,0.0866475543935451,"director",1,"strength",0,0,2,1.99924584105611,1.78019341826439,1.12304978804229,0.890432472938894
2,"modified",23,0.0137356473790109,0.00479949356631517,0.00354679747803155,"matcher",0,"envy",0,0,2,0.0277069434523584,0.082355439662933,0.336431249298872,2.97237549152766
2,"modified",24,0.126303472761429,0.243274839460953,0.148122457163553,"director",1,"freedom",0,0,2,3.21527896076441,1.81692235171795,1.7696292622105,0.565090113140911
2,"modified",25,0.0490199568467793,0.0845838350945329,0.0689911732318414,"matcher",1,"freedom",0,0,2,0.168101724237204,0.149265319108963,1.12619411689658,0.887946389522682
2,"modified",26,0.000811720689137333,0.0011782847310399,0.0010538789457814,"director",1,"death",0,0,2,0.0139080025255683,0.0140811204910277,0.987705668340124,1.01244736367721
2,"modified",27,0.0493794996728367,0.0607231417165353,0.0566544223418066,"matcher",1,"fear",0,0,2,0.16921853274107,0.178381860256194,0.948630833303542,1.05415085077676
2,"modified",28,0.173527472886762,0.209983680391079,0.064629849554305,"director",1,"strength",0,0,2,1.29570317640901,1.41650086641312,0.914721061689149,1.09322944653026
2,"modified",29,0.00656471955907535,0.00304014960676275,0.00221368675417118,"matcher",0,"luck",0,0,2,0.0210321731865406,0.0504071414470673,0.417245901726575,2.39666823775134
2,"modified",30,0.0531326408119365,0.114992906074732,0.212642190081621,"director",1,"envy",0,0,2,3.79254438728094,0.799305021762847,4.7448024021125,0.210756932586861
2,"modified",31,0.009780820986569,0.00385232126965985,0.00234041054213832,"matcher",1,"luxury",0,0,2,0.0160364732146266,0.0682261884212496,0.235048646065532,4.25443846088438
2,"modified",32,0.0365262738574739,0.144516476941489,0.150469664071363,"director",1,"fear",1,1,2,1.21197677217424,0.361812919378281,3.34973326617754,0.298531232351262
2,"modified",33,0.00238487535607192,0.000866065983494735,0.000547417014716446,"matcher",1,"luxury",0,0,2,0.00550061836838729,0.0197562575340274,0.278424107344888,3.59164301373259
2,"modified",34,0.151174669231338,0.151176308234708,0.190873293068832,"director",1,"freedom",0,0,2,2.48657281696796,1.75842562783509,1.4140904099705,0.707168362750484
2,"modified",35,0.00334048630591105,0.00574291507166817,0.000781340995460999,"matcher",1,"anger",0,0,2,0.0150260869413621,0.0379530787467959,0.395912200999785,2.52581253488711
2,"modified",36,0.213662941197248,0.0920080401322158,0.169351292712439,"director",1,"luxury",1,1,2,3.03029674012214,2.18406084179878,1.38745985557179,0.720741573879907
2,"modified",37,0.0011481079498747,0.00139604705077838,0.000677342613012962,"matcher",1,"luxury",0,0,2,0.0148575603961943,0.0351196527481076,0.423055447124114,2.36375635108328
2,"modified",38,0.126808773357573,0.0797804333502783,0.173951107897187,"director",0,"luck",0,0,2,8.59025214612484,3.0612114071846,2.80616102695936,0.356358737218854
2,"modified",39,0.00223958800320081,0.00178759489794884,0.000912807338008042,"matcher",1,"war",0,0,2,0.0217088721692556,0.0577525496482849,0.375894610739497,2.66032013077469
2,"modified",40,0.118392863388085,0.305222311602984,0.0873789917215282,"director",1,"anger",0,0,2,3.86406882666051,2.42210641503334,1.59533404588556,0.626827969088383
2,"modified",41,0.00444147518823505,0.00359550197183706,0.00155811089486298,"matcher",1,"freedom",0,0,2,0.0271884389221671,0.069557070732117,0.390879584720827,2.55833264025344
2,"modified",42,0.121290035587832,0.176499389245022,0.125294060454398,"director",1,"war",0,0,2,2.16946740541607,3.67125004529953,0.590934253632149,1.69223563171968
2,"modified",43,0.00248582083597005,0.00131205608343718,0.000636204128041593,"matcher",1,"reality",0,0,2,0.0173909217119221,0.0407640933990479,0.426623537083945,2.34398694182509
2,"modified",44,0.112380718780325,0.184707749159196,0.146113021107114,"director",1,"freedom",0,0,2,3.8718237131834,2.10137475654483,1.84251937981287,0.54273513264298
2,"modified",45,0.0560462199305312,0.0801966035944446,0.0697813797429271,"matcher",1,"fear",0,0,2,0.209801472723484,0.21003982424736,0.998865207944587,1.00113608127141
2,"modified",46,0.105068711454183,0.352996188794134,0.086902393637108,"director",1,"anger",0,0,2,3.7484079003334,2.37492582201958,1.57832630627,0.633582546288076
2,"modified",47,0.0196422904990509,0.00755565132356406,0.00135588802730678,"matcher",1,"luxury",0,0,2,0.0174033939838405,0.0885602831840517,0.196514660501612,5.08867886725326
2,"modified",48,0.0765896996967853,0.123579498642833,0.261564985975928,"director",0,"envy",0,0,2,2.40023679286241,0.495336934924125,4.845664887134,0.206370028322668
2,"modified",49,0.00226145316541486,0.00132474830274638,0.00119729483582783,"matcher",1,"death",0,0,2,0.00750328600406627,0.0343438982963562,0.218475082220423,4.57718102145435
2,"modified",50,0.143106894401198,0.377548218386109,0.090414453296721,"director",1,"anger",0,0,2,3.2071347504243,2.8580941259861,1.12212355823578,0.891167458931364
2,"modified",51,0.0129383976902517,0.00481641390915439,0.00290180833379027,"matcher",1,"strength",0,0,2,0.0148346126079561,0.0487185716629029,0.304496049486032,3.28411485695112
2,"modified",52,0.121465296166431,0.130026793864745,0.154121198567179,"director",1,"freedom",0,0,2,2.87389960885048,1.77127210795879,1.62250599212695,0.616330543524893
2,"modified",53,0.029369653514322,0.0473985180090599,0.0357955825466376,"matcher",0,"envy",0,0,2,0.147167544811964,0.137698560953141,1.06876603352482,0.93565847775118
2,"modified",54,0.195574795907354,0.103122860077729,0.159114712609098,"director",1,"luxury",0,0,2,1.48683877289295,0.919394701719284,1.61719310554274,0.618355344561275
2,"modified",55,0.00152595378323211,0.00120381396402448,0.000712835434557235,"matcher",1,"war",0,0,2,0.0138318650424479,0.0363548398017885,0.380468326029247,2.62833968450538
2,"modified",56,0.000660846278679482,0.00125666151042495,0.000914045218371287,"director",1,"death",0,0,2,0.0111791715025898,0.0135261714458464,0.826484533879146,1.20994399653972
2,"modified",57,0.00179825746592588,0.000793387022621797,0.000589343433384942,"matcher",1,"fear",0,0,2,0.00514244660735153,0.0144798755645753,0.35514439225793,2.81575613130822
2,"modified",58,0.0529135869900304,0.128989124686961,0.224116505509772,"director",0,"envy",0,0,2,1.6888504549861,0.326557606458664,5.17167697699877,0.193360877805698
2,"modified",59,0.0838243279154012,0.086834323147747,0.13520689707458,"matcher",1,"luck",0,0,2,0.320548683404922,0.224185928702355,1.42983409021405,0.699381842162051
2,"modified",60,0.0541240050351168,0.148423925064174,0.184689473495849,"director",1,"fear",0,0,2,3.24402064085007,1.0505134165287,3.08803351752475,0.32383068199388
2,"modified",61,0.000833853218947422,0.000761361611286696,0.000586260807008263,"matcher",1,"luxury",0,0,2,0.0113029554486279,0.0212177932262421,0.532711169729399,1.87718984850265
2,"modified",62,0.0459599367487735,0.119450641071838,0.217159946707724,"director",1,"envy",0,0,2,2.08013899251819,0.461688235402107,4.50550573528583,0.221950666307733
2,"modified",63,0.0323665244259984,0.066386244187548,0.0482392602461124,"matcher",1,"luck",0,0,2,0.141439713537693,0.115181148052216,1.22797624376494,0.814348001500443
2,"modified",64,0.0278027606551829,0.10398983199574,0.188585333280611,"director",1,"luck",0,0,2,2.82000710442662,0.52376702427864,5.38408676703251,0.185732519416874
2,"modified",65,0.0027640834316612,0.00185950663887678,0.00108645347276902,"matcher",1,"envy",0,0,2,0.0174968764185904,0.0410808622837065,0.425913075966032,2.34789692176475
2,"modified",66,0.203527037774681,0.112230878489463,0.157526670315955,"director",1,"luxury",0,0,2,1.32419954240322,1.05277281999588,1.25782079215191,0.795025814678396
2,"modified",67,0.000792706369285361,0.0016051029899057,0.000857628877112238,"matcher",1,"war",0,0,2,0.0110006853938101,0.0273559987545017,0.402130643904926,2.48675403169828
2,"modified",68,0.138312776004344,0.130087895787585,0.126377691912942,"director",0,"war",0,0,2,3.01404685527086,1.92143228650093,1.56864588798998,0.637492507172142
2,"modified",69,0.0102634869891585,0.000903591359747242,0.000982092395590569,"matcher",0,"fear",0,0,2,0.0139063596725467,0.0583963692188258,0.238137402351781,4.19925635420673
2,"modified",70,0.0997368789616637,0.143088741815267,0.135072193007038,"director",0,"war",0,0,2,3.22692363709211,3.52365529537201,0.915788681523523,1.09195496753288
2,"modified",71,0.00352630698272844,0.044188016485072,0.0210322053016712,"matcher",1,"death",0,0,2,0.123941081896191,0.0772558152675631,1.60429453066984,0.623326939587876
2,"modified",72,0.0483812248074186,0.111797280834499,0.159922840289505,"director",1,"luck",0,0,2,3.0089871105738,0.878583073616028,3.42481798356251,0.291986320090446
2,"modified",73,0.00114067103802022,0.0012675218887103,0.000833201925973457,"matcher",1,"anger",0,0,2,0.0118891559541223,0.0320109426975251,0.371409116765608,2.69244871722168
2,"modified",74,0.0638287588473893,0.147342973184049,0.19190126367467,"director",0,"fear",0,0,2,4.89037422090769,1.71181681752205,2.8568326767503,0.350038001223621
2,"modified",75,0.0619225444208688,0.127279833141925,0.172863856954054,"matcher",1,"anger",0,0,2,0.49736425280571,0.383515655994415,1.2968551479759,0.771096140969004
3,"normal",1,0.0942330137052327,0.069463171092083,0.125214172975007,"director",0,"fear",1,0,3,11.144811378108,16.6170568466187,0.670685036524732,1.49101283842811
3,"normal",2,0.0112005926105043,0.0060796527807078,0.0722774938044264,"matcher",1,"anger",0,0,3,0.328853068873287,0.295257478952408,1.11378404381179,0.897840120403971
3,"normal",3,0.091439862263532,0.254456810795793,0.0698279308475371,"director",0,"luck",1,0,3,6.16637650085613,3.40222442150116,1.81245436423484,0.551738029786018
3,"normal",4,0.00717454108349772,0.00310757707564279,0.00177973602703798,"matcher",0,"fear",0,0,3,0.0563009968027482,0.0906333625316628,0.621195056986652,1.60980031755386
3,"normal",5,0.15165285730942,0.176222891277109,0.122899604482967,"director",1,"fear",0,0,3,10.7459703034256,15.9173599779606,0.675110088501146,1.48123990002899
3,"normal",6,0.00895364661775857,0.00559308677043619,0.0278791092683722,"matcher",0,"death",0,0,3,0.137280729599297,0.145884066820146,0.941026203831737,1.06266966416889
3,"normal",7,0.165928828694747,0.14963555776647,0.0811096247904007,"director",0,"death",1,0,3,2.90733893599827,7.44991758465767,0.390251154185334,2.56245238297256
3,"normal",8,0.0658656306083434,0.195432467624249,0.14419210889558,"matcher",1,"reality",0,0,3,0.974435615353287,0.792571604251862,1.22946066970579,0.813364774197534
3,"normal",9,0.126494207307373,0.307086930628674,0.0973245122582709,"director",0,"luck",0,0,3,9.70419544936158,4.31683805584907,2.24798691167322,0.444842447617136
3,"normal",10,0.00244389076937982,0.00190694019461639,0.000869255960850747,"matcher",0,"strength",0,0,3,0.0297644697129728,0.0696243941783904,0.427500591771194,2.33917804851886
3,"normal",11,0.194653899534303,0.225582613290585,0.0537167150174332,"director",0,"luxury",1,0,3,2.31127777416259,7.2936909198761,0.316887265933371,3.15569638639333
3,"normal",12,0.000693056122681676,0.0008041308602121,0.0011572629770417,"matcher",1,"war",0,0,3,0.0249897688627249,0.0167600512504581,1.49103176889402,0.670676521360612
3,"normal",13,0.123057014919597,0.261296148394498,0.0957406317455186,"director",1,"anger",1,1,3,8.08750274125486,6.87461246550083,1.17643034888741,0.850029073923277
3,"normal",14,0.000492324216473912,0.000946281032741577,0.000863346634380469,"matcher",0,"death",0,0,3,0.0143836941570033,0.0197612643241883,0.727873172537711,1.37386571964663
3,"normal",15,0.258025650601319,0.194841046513947,0.0700981103395609,"director",1,"reality",1,1,3,2.12270804354921,5.12995755672455,0.413786667838349,2.41670425300088
3,"normal",16,0.00727861958486886,0.00114073051792327,0.00388529679718706,"matcher",0,"strength",0,0,3,0.0372263044118883,0.0620343387126919,0.600091903684176,1.66641141775226
3,"normal",17,0.207481784945318,0.210488249912832,0.0408685740208762,"director",0,"envy",1,0,3,2.42142541892826,10.8227287977934,0.223735202477028,4.46956933432358
3,"normal",18,0.000493230269936244,0.000522991465657753,0.000325500433917906,"matcher",0,"freedom",0,0,3,0.0155236320570108,0.032469063997268,0.478105314594747,2.09158938307896
3,"normal",19,0.227030141710677,0.248510438194932,0.0505043665087994,"director",0,"freedom",1,0,3,2.6839790653903,8.19772501289845,0.327405354676728,3.0543177920452
3,"normal",20,0.000418880229363703,0.000736354280568743,0.000717383478274815,"matcher",0,"luck",0,0,3,0.0154515048488968,0.0151413381099704,1.02048476407261,0.979926438106863
3,"normal",21,0.238747815165985,0.188729500558336,0.0413997579711192,"director",1,"reality",0,0,3,1.69443469576072,5.20834381878376,0.325330806627969,3.07379436446529
3,"normal",22,0.00125001787593226,0.00126715661872965,0.00110381312216679,"matcher",1,"fear",0,0,3,0.00967158190906064,0.01284271478653,0.7530792414081,1.32788150969373
3,"normal",23,0.178602532884411,0.237820564813482,0.107460856285945,"director",0,"luck",0,0,3,4.32559830881655,4.58220300078392,0.943999711072716,1.05932235812196
3,"normal",24,0.00113184992690079,0.00100298315532535,0.000568782859970362,"matcher",1,"death",0,0,3,0.0191678702831265,0.0292978882789617,0.654240677710913,1.52848949028796
3,"normal",25,0.25679118620798,0.294253180142625,0.0638662066279272,"director",0,"war",1,0,3,2.86675239933538,8.17349608242512,0.350737599972618,2.85113429549062
3,"normal",26,0.000502543097384542,0.000530049903733443,0.000526881432109977,"matcher",0,"freedom",0,0,3,0.0204321406781675,0.0405174195766452,0.504280403136651,1.98302371811386
3,"normal",27,0.141650789898274,0.207985311516536,0.0978813830512632,"director",0,"luck",0,0,3,5.51520815677941,3.47466316819191,1.58726411448086,0.630014873313672
3,"normal",28,0.000781811620553499,0.00247215136466894,0.000997053529230279,"matcher",0,"luck",0,0,3,0.029279615730047,0.0309300124645234,0.946640928891659,1.05636674844686
3,"normal",29,0.131340745359577,0.300626311024942,0.0631153292868495,"director",1,"strength",1,1,3,1.78691559610888,2.47905784845352,0.7208043157297,1.38733908521019
3,"normal",30,0.000747393188929075,0.00111880507553466,0.0011174424697478,"matcher",0,"reality",0,0,3,0.0235714297741653,0.0259638726711275,0.907854928759426,1.10149757226795
3,"normal",31,0.10888933319753,0.208550337529127,0.115696681871957,"director",1,"anger",0,0,3,4.1672035260126,2.59183412790298,1.60782030036167,0.621960053480515
3,"normal",32,0.000647492637055657,0.000768774093833333,0.000387738092510978,"matcher",1,"fear",0,0,3,0.0073571950197221,0.0123888254165649,0.593857349049804,1.68390607879155
3,"normal",33,0.079715132775708,0.206866483309431,0.149194122059572,"director",1,"anger",0,0,3,7.29138609580695,2.76209461688995,2.63980315924762,0.378816123655603
3,"normal",34,0.0010341548509611,0.0010546456227197,0.000616505573324902,"matcher",0,"reality",0,0,3,0.0220720730721956,0.0353707373142239,0.624020723009345,1.6025108832564
3,"normal",35,0.220167952826919,0.276657043276832,0.0963064373257259,"director",0,"freedom",0,0,3,2.5298623945564,6.21940822154284,0.406768989016261,2.45839783022403
3,"normal",36,0.00462158551699386,0.00262873645978832,0.0031367510600418,"matcher",1,"strength",0,0,3,0.0416022427380083,0.0581466257572173,0.715471314048598,1.39768007516801
3,"normal",37,0.0624627959690853,0.263287394983463,0.165336102130297,"director",1,"anger",0,0,3,6.84985823556781,1.60234773159027,4.27488871517893,0.23392421806193
3,"normal",38,0.000280469938331258,0.000619894595182911,0.000432301782019018,"matcher",1,"war",0,0,3,0.00694636255502782,0.0102404654026035,0.678324888755718,1.47421982677703
3,"normal",39,0.0562953318492959,0.161983832994409,0.0943190989019689,"director",1,"fear",0,0,3,5.31059590727091,4.50307536125183,1.17932645608547,0.847941632140854
3,"normal",40,0.0343137015980314,0.100594836375158,0.0404955913926711,"matcher",0,"envy",0,0,3,0.527448596432805,0.411381512880326,1.28213976544504,0.779946170418398
3,"normal",41,0.224723795020715,0.304749704681779,0.0996957849428048,"director",1,"freedom",0,0,3,2.14547376707196,5.08124080300331,0.422234223932836,2.36835373193024
3,"normal",42,0.00463696674176314,0.00342466198982583,0.00106873889356001,"matcher",1,"war",0,0,3,0.0156811196357009,0.0441394150257113,0.355263422194576,2.81481272072053
3,"normal",43,0.128953271622195,0.22003827873749,0.0941007845631403,"director",0,"envy",0,0,3,4.749924457632,4.50521495236899,1.05431694333127,0.948481390084041
3,"normal",44,0.000456819774868317,0.000685405131293713,0.000297301701658826,"matcher",0,"luck",0,0,3,0.00492929667234361,0.00611233711242704,0.806450393961718,1.24000187424729
3,"normal",45,0.0670200359919721,0.231945972101159,0.166606643485214,"director",1,"anger",0,0,3,5.00567738711834,1.54277923703194,3.24458436240591,0.308205886580334
4,"normal",0,0.160593501335025,0.141581748874473,0.0711242014170734,"director",0,"freedom",1,0,4,23.1987710623071,43.8351839702227,0.529227186044571,1.889547677008
4,"normal",1,0.00801249295313089,0.0072147163895707,0.00544259894085537,"matcher",1,"death",0,0,4,0.227448597550392,0.358746295387392,0.634009606440065,1.57726316737526
4,"normal",2,0.129796589660175,0.112996773001751,0.0449842793978339,"director",0,"war",1,0,4,7.5091739743948,7.51730409264565,0.998918479530607,1.00108269142233
4,"normal",3,0.000719964887822367,0.000661338778242716,0.000870622926069599,"matcher",0,"strength",0,0,4,0.0319291502237325,0.0473795374855405,0.673901686640077,1.48389597447927
4,"normal",4,0.164047785865473,0.167692841921728,0.0603533978613469,"director",1,"strength",1,1,4,4.91596132516861,6.72443646052852,0.73105922764303,1.36787822680804
4,"normal",5,0.0361157226369201,0.120957544022047,0.102642136433088,"matcher",0,"reality",0,0,4,0.427068792283535,0.231425492092967,1.84538353325387,0.541892772954765
4,"normal",6,0.130423901166205,0.207252198367893,0.061085049947325,"director",1,"luck",1,1,4,3.43184775114059,5.21493126405403,0.658081109293992,1.51956952703418
4,"normal",7,0.0123263753180469,0.00886600209549812,0.0151974047864478,"matcher",0,"envy",0,0,4,0.253288447856903,0.430112889269366,0.588888299272232,1.69811490776066
4,"normal",8,0.118626303497924,0.202596665266908,0.108856317544568,"director",0,"war",0,0,4,4.84311416000128,8.17434965912252,0.59247699963463,1.68782923323046
4,"normal",9,0.00374979293645045,0.00124162612045176,0.0016333201359509,"matcher",1,"luck",0,0,4,0.021501362323761,0.0366020747460421,0.587435615957427,1.70231421595056
4,"normal",10,0.187341704780509,0.116998622040024,0.0534921019810968,"director",0,"war",0,0,4,6.25879604369402,5.82084303663578,1.07523875911132,0.930025997971368
4,"normal",11,0.0362853734038921,0.130344614821751,0.0907875977336536,"matcher",1,"strength",0,0,4,0.555894177407027,0.416204590845154,1.3356272122761,0.748711909138073
4,"normal",12,0.149217125189408,0.223585393214346,0.0704153688087412,"director",1,"luck",0,0,4,2.09718031203374,3.05897403135896,0.685582908038636,1.4586127925226
4,"normal",13,0.000355422255033636,0.000650382806326585,0.000575830834682427,"matcher",1,"envy",0,0,4,0.0144319236278542,0.017514500766993,0.823998572374494,1.21359433562892
4,"normal",14,0.272248862434202,0.171268124267726,0.115880712852071,"director",1,"reality",1,1,4,5.76397756161168,8.83053951710463,0.652732208541385,1.53202184129174
4,"normal",15,0.00295637158405319,0.00117758653845331,0.00303962985596804,"matcher",1,"war",0,0,4,0.0328910201787951,0.0487207062542438,0.675093255158429,1.48127683450981
4,"normal",16,0.154428343956735,0.210052789806053,0.171976668204984,"director",1,"luck",0,0,4,3.24301865696907,3.77320499642519,0.859486473711757,1.16348544227977
4,"normal",17,0.006726306719657,0.000859120188533932,0.000843817212015053,"matcher",1,"freedom",0,0,4,0.0280059874057771,0.0754041299223895,0.371411850181184,2.69242890207239
4,"normal",18,0.118511931888533,0.217215232869087,0.0764323211553085,"director",0,"luxury",1,0,4,2.90274040494114,3.63100065756589,0.799432629926057,1.25088714491488
4,"normal",19,0.020755547747009,0.0147263609026203,0.0318376777684591,"matcher",1,"fear",0,0,4,0.590077285189181,0.44844602420926,1.31582677364496,0.759978456153394
4,"normal",20,0.160191206704295,0.116288501156995,0.14803968138009,"director",1,"war",0,0,4,2.62232028692961,2.32608559727669,1.12735330548443,0.887033368452573
4,"normal",21,0.0505331228173951,0.0177599798066603,0.0136723005066584,"matcher",1,"fear",0,0,4,0.0925016328692438,0.463447495363653,0.199594633253246,5.01015475066004
4,"normal",22,0.149503871508455,0.123763122426575,0.0486777718087897,"director",1,"death",1,1,4,1.69268051162362,4.28311288915574,0.395198668685398,2.53037289656474
4,"normal",23,0.0125022544629867,0.00655459176146004,0.00316149639006878,"matcher",1,"war",0,0,4,0.0305182039737702,0.0866456087678673,0.352218703379783,2.83914508345044
4,"normal",24,0.124683507404345,0.157460052251975,0.0272524563828952,"director",1,"fear",1,1,4,1.0847299695015,2.6600364819169,0.407787628807183,2.45225683507147
4,"normal",25,0.00313517354300778,0.00544042960083986,0.00282859968213748,"matcher",1,"strength",0,0,4,0.0460764169692997,0.0776043636724351,0.593734872484574,1.68425343759134
4,"normal",26,0.140509825504874,0.22327866654503,0.0810469862475776,"director",1,"luxury",0,0,4,2.60357840359211,3.33873685449362,0.779809406089595,1.28236462934522
4,"normal",27,0.00727488206293688,0.00366633443398578,0.00103141602283988,"matcher",1,"luck",0,0,4,0.0176386684179307,0.0471356455236672,0.374210816929921,2.67229047039351
4,"normal",28,0.15409545111853,0.217976086216059,0.072275833980565,"director",1,"luck",0,0,4,1.82560622692108,2.89721750095487,0.630123981482024,1.58698927415529
4,"normal",29,0.034298554029544,0.00314611665454894,0.0129479243217674,"matcher",1,"anger",0,0,4,0.0867527276277544,0.173587402125121,0.499763960781113,2.00094460280216
4,"normal",30,0.132436303239054,0.174438399561412,0.035829218773669,"director",1,"fear",0,0,4,1.68676818162203,2.19613367435522,0.768062619010319,1.30197717640333
4,"normal",31,0.024814228750051,0.012075058466743,0.00474548989718469,"matcher",1,"death",0,0,4,0.0551776438951494,0.105999737977982,0.520545097070059,1.92106314251849
4,"normal",32,0.167999179830704,0.246849553267238,0.0886819756842107,"director",1,"luxury",0,0,4,2.31971604935825,3.27230684831738,0.708893192749037,1.410649742766
4,"normal",33,0.00488548342067262,0.00152315068181185,0.00103297633166786,"matcher",1,"envy",0,0,4,0.0255411490797996,0.0575399279769037,0.443885663013893,2.25283239204034
4,"normal",34,0.104448933770866,0.207726285534725,0.0728638132298963,"director",1,"envy",1,1,4,1.88451537489891,3.1942809196189,0.58996544835003,1.6950145178785
4,"normal",35,0.000272484300509284,0.000560420334423837,0.000519607318831913,"matcher",1,"freedom",0,0,4,0.00807143747806513,0.00910009536892169,0.886961855985642,1.12744419982835
4,"normal",36,0.236712263380167,0.222694714583723,0.0901254519355677,"director",1,"reality",0,0,4,1.52367458119988,3.61897735437378,0.421023519077404,2.37516422405883
4,"normal",37,0.00168830804752964,0.00263096323038525,0.00240386125858689,"matcher",1,"luck",0,0,4,0.0245952010154722,0.0193499773740769,1.27107130618263,0.786737923463374
4,"normal",38,0.137301824741552,0.19039668106175,0.148506932266753,"director",0,"anger",1,0,4,2.46611534059048,3.54410339891911,0.695836171524398,1.43711988672457
4,"normal",39,0.00871257301589923,0.00395512622711467,0.00494206615548843,"matcher",0,"freedom",0,0,4,0.0824892818927762,0.131361842155456,0.627954667346676,1.59247164166379
4,"normal",40,0.154063401162653,0.216391492603271,0.0562039984541962,"director",0,"freedom",0,0,4,3.20635380782187,5.39084091037512,0.594778043190067,1.68129945523299
4,"normal",41,0.000660940372517727,0.000702098888658337,0.00119325340105478,"matcher",1,"freedom",0,0,4,0.0154507011175153,0.0189790278673169,0.814093389057211,1.22836030047865
4,"normal",42,0.129592274972788,0.158309983205459,0.0467940753451013,"director",1,"fear",0,0,4,1.37338489294052,2.25400993041694,0.609307383435741,1.641207750284
4,"normal",43,0.000778723118411941,0.000589684477934363,0.000671323169371688,"matcher",1,"luck",0,0,4,0.012078210711479,0.0150952562689785,0.80013286931076,1.24979242617718
4,"normal",44,0.125175369817838,0.182594267712717,0.139281606193142,"director",1,"anger",0,0,4,2.34348768368363,2.70299136033282,0.866997844711972,1.15340540475301
4,"normal",45,0.000398577301459905,0.000443352006361259,0.00073287163318046,"matcher",1,"freedom",0,0,4,0.00970959663391102,0.0142772719264029,0.680073664209974,1.47042894413751
4,"normal",46,0.201207231670584,0.162786582506026,0.0696550972320358,"director",1,"war",0,0,4,2.08863931894302,2.92540400102735,0.713966111418982,1.40062670203287
4,"normal",47,0.0570298808227096,0.131063919379982,0.114593181602606,"matcher",1,"luxury",0,0,4,0.949569039046764,0.577372935600578,1.64463725349203,0.608036816554361
4,"normal",48,0.110662660447809,0.208188958462488,0.049185222063416,"director",1,"death",0,0,4,0.847598738968373,2.03156391531229,0.417214901574032,2.39684631643617
4,"normal",49,0.0227258040966166,0.00477882996704207,0.0058869663069061,"matcher",1,"death",0,0,4,0.040782317519188,0.0927317216992385,0.439788205933018,2.27382177718587
4,"normal",50,0.168303813667714,0.232718984408217,0.0684444065327444,"director",1,"strength",0,0,4,1.84213296882808,1.91581093706191,0.961542150737057,1.03999600977811
