Pair,Condtion,Game,X,Y,Z,Role,Success,Target,Introducer,Succ_Introducer,Participant
15,modified,28,0.0031764591857484266,0.0011099849871830756,0.0028900777015167657,matcher,1,freedom,0,0,40
15,modified,29,0.08200819203075833,0.18855931079865065,0.15182947857364404,director,1,envy,0,0,40
15,modified,30,0.0019901178690589004,0.0009483705483428644,0.0010797704676099148,matcher,1,luck,0,0,40
15,modified,31,0.10112446629782627,0.19824343667747205,0.16950420411379338,director,1,anger,0,0,40
15,modified,32,0.0017821290321797846,0.0011656132079457806,0.0010166300626611303,matcher,1,fear,0,0,40
15,modified,33,0.13581398643857062,0.21294095936773824,0.04801730899382725,director,0,luxury,0,0,40
15,modified,34,0.0017776505169061943,0.00313134995723539,0.0012690918399432807,matcher,1,luxury,0,0,40
15,modified,35,0.09069348047499258,0.2039108064634504,0.17325718590589256,director,1,anger,0,0,40
15,modified,36,0.0017964525000909249,0.002723295978665791,0.0014946688366685476,matcher,1,luxury,0,0,40
15,modified,37,0.050969484874376136,0.2631798559749336,0.07788209739242849,director,1,strength,0,0,40
15,modified,38,0.009273481541036348,0.0022972396365634885,0.003931617318615768,matcher,1,death,0,0,40
15,modified,39,0.165118306611318,0.23958849372937316,0.056472280209866055,director,1,luxury,0,0,40
15,modified,40,0.0026973375012654378,0.0010472254114684536,0.001429015496195928,matcher,1,envy,0,0,40
15,modified,41,0.3531098907047273,0.17111846140404152,0.11360997862508264,director,0,fear,0,0,40
16,modified,1,0.01727644769871937,0.07656210615815175,0.010498856267402159,matcher,0,death,0,0,41
16,modified,2,0.1362384278272192,0.287916135659962,0.049149385152297435,director,0,luxury,1,0,41
16,modified,3,0.07218275826767953,0.08149845222571943,0.03912632418782613,matcher,0,envy,0,0,41
16,modified,4,0.05907611308009357,0.34620672289407245,0.04631424877475075,director,0,envy,1,0,41
16,modified,5,0.005092032738546482,0.005719758705946542,0.0032857624742304724,matcher,0,freedom,0,0,41
16,modified,6,0.02331579025568263,0.2911954294645858,0.04615861725273163,director,0,envy,0,0,41
16,modified,7,0.005004261263184548,0.0038019122580922266,0.0021585663041688314,matcher,0,death,0,0,41
16,modified,8,0.25221127601491855,0.3584626798957507,0.19800647590447717,director,0,reality,1,0,41
16,modified,9,0.0061309165706638314,0.002497370817572381,0.003233236956706821,matcher,1,reality,0,0,41
16,modified,10,0.037958663872741744,0.37872187941975644,0.0727922160905462,director,0,strength,1,0,41
16,modified,11,0.0022776827691935414,0.002327684442366793,0.0024015531835013524,matcher,1,envy,0,0,41
16,modified,12,0.19916369975102,0.3541962867364941,0.07522199166733602,director,1,luck,1,1,41
16,modified,13,0.007895260596899413,0.0032727853850568756,0.004355196006715794,matcher,1,anger,0,0,41
16,modified,14,0.06949010403588313,0.3519721237630486,0.11628581066999519,director,0,anger,1,0,41
16,modified,15,0.02613401705111704,0.0625073590886617,0.04859528318412001,matcher,1,war,0,0,41
16,modified,16,0.23066641236640842,0.35326904443082935,0.04069439797672926,director,0,luck,0,0,41
16,modified,17,0.038705382628079175,0.02034439732533607,0.008035843799259172,matcher,1,death,0,0,41
16,modified,18,0.03797541814042689,0.41646486636408153,0.049425339208854197,director,0,envy,0,0,41
16,modified,19,0.00890216860887232,0.024682291942096188,0.0032310164729026894,matcher,1,reality,0,0,41
16,modified,20,0.169971206712529,0.3834363319409549,0.35240819764623216,director,1,fear,1,1,41
16,modified,21,0.04250832311506268,0.00739482277666276,0.0075052428223814985,matcher,1,war,0,0,41
16,modified,22,0.04919397693085732,0.3760908262979511,0.13175597006225148,director,1,strength,0,0,41
16,modified,23,0.01677408396340186,0.030269843614043314,0.013120106500773464,matcher,1,reality,0,0,41
16,modified,24,0.30756748441744536,0.37499146974639896,0.09142241444119206,director,1,luxury,0,0,41
16,modified,25,0.006188991662322098,0.0022648602853136456,0.0038317725397822144,matcher,0,freedom,0,0,41
16,modified,26,0.2626035130011129,0.46473533055984073,0.1245876274552322,director,0,luck,0,0,41
16,modified,27,0.07700547524486831,0.01250080672319164,0.027461283866763508,matcher,1,war,0,0,41
16,modified,28,0.15126536923889203,0.2879301743341321,0.3243081867024674,director,1,fear,0,0,41
16,modified,29,0.07966000521303293,0.10419819357279138,0.11893447714898227,matcher,1,strength,0,0,41
16,modified,30,0.05734447793729664,0.35887872621566624,0.14259022413388928,director,0,strength,0,0,41
16,modified,31,0.020648746417814706,0.008761535579849909,0.012966095747491854,matcher,1,reality,0,0,41
16,modified,32,0.21084236489245775,0.4030827279966326,0.08940446462651484,director,1,luxury,0,0,41
16,modified,33,0.006124572813052615,0.001451731183128049,0.0022128470241344874,matcher,1,freedom,0,0,41
16,modified,34,0.19157087498957825,0.2254621155751301,0.14862733933917363,director,1,war,1,1,41
16,modified,35,0.025845298444016652,0.014757784768292793,0.010183082292050009,matcher,0,luxury,0,0,41
16,modified,36,0.21030701990277959,0.3782815999455427,0.1592366284265663,director,1,reality,0,0,41
16,modified,37,0.09417148860302293,0.022977163263353678,0.011782616422763192,matcher,0,luck,0,0,41
16,modified,38,0.28087281582653933,0.4153417441143025,0.056375770608226315,director,0,luck,0,0,41
16,modified,39,0.05628445519957856,0.04857610254475448,0.012133063657758838,matcher,1,war,0,0,41
16,modified,40,0.2012783430228864,0.4497103009830583,0.07243726019607263,director,1,luxury,0,0,41
16,modified,41,0.029003498919163883,0.0464036128617081,0.013592361371179518,matcher,1,envy,0,0,41
16,modified,42,0.04103298657696978,0.44291686806934955,0.04406146114051539,director,0,reality,0,0,41
16,modified,43,0.053554444217404185,0.010056140534959358,0.010341076109086127,matcher,1,envy,0,0,41
16,modified,44,0.07305368481278067,0.3408894018433341,0.13527047742683113,director,0,war,0,0,41
16,modified,45,0.0010024178548944918,0.002666724982701756,0.00192843302903639,matcher,0,luck,0,0,41
16,modified,46,0.06891386923180465,0.3854329068064826,0.07828912995363785,director,1,reality,0,0,41
16,modified,47,0.01016874990755913,0.004261382089745304,0.003025758006624841,matcher,1,anger,0,0,41
16,modified,48,0.06416335379695673,0.3637465457483534,0.1516903569615016,director,0,anger,0,0,41
16,modified,49,0.0019774502159291244,0.015783897709934807,0.007843105587217339,matcher,0,death,0,0,41
17,normal,0,0.09702637269496256,0.07419215271799207,0.04433724468087875,matcher,0,death,0,0,42
17,normal,1,0.22699686088758728,0.19306427109930596,0.08091552029501083,director,1,strength,1,1,42
17,normal,2,0.0031669612184098196,0.0019275816173220102,0.0028834082040578024,matcher,0,reality,0,0,42
17,normal,3,0.22860122430224014,0.15296065625049832,0.21797933938006828,director,1,fear,1,1,42
17,normal,4,0.03209310361022476,0.027099110901506827,0.023222370750760293,matcher,1,death,0,0,42
17,normal,5,0.09256943161770628,0.1853270933134694,0.11780390048445094,director,1,anger,1,1,42
17,normal,6,0.030392561839225254,0.03443648942792816,0.07975853859423523,matcher,1,war,0,0,42
17,normal,7,0.21594814327206252,0.28105688152467245,0.08825995658068925,director,1,freedom,1,1,42
17,normal,8,0.0009044063090244729,0.0007741341817810611,0.0008939622077078444,matcher,0,reality,0,0,42
17,normal,9,0.19542573559601337,0.21739341119728775,0.11132072489755922,director,0,reality,1,0,42
17,normal,10,0.0665213046257562,0.06148627424450851,0.12628553185598468,matcher,0,fear,0,0,42
17,normal,11,0.15878795175177066,0.1675802649184456,0.09131079468443443,director,0,envy,1,0,42
17,normal,12,0.01428374517505045,0.004240355341782713,0.056981312128170813,matcher,0,strength,0,0,42
17,normal,13,0.17710523703519737,0.2581645289789392,0.12075385744429307,director,0,luck,1,0,42
17,normal,14,0.025802927194234868,0.028466605336456396,0.04875599900307411,matcher,1,anger,0,0,42
17,normal,15,0.14718016448554128,0.212934815996283,0.17221804907564978,director,1,anger,0,0,42
17,normal,16,0.002652681843658382,0.0018704892410611532,0.002436196490884735,matcher,1,luxury,0,0,42
17,normal,17,0.25963932770127435,0.28656578112166536,0.24950499142311697,director,1,fear,0,0,42
17,normal,18,0.06485258499207235,0.05167428296771816,0.11498253157059941,matcher,0,war,0,0,42
17,normal,19,0.25123253128656153,0.16573106988574626,0.09312403073703492,director,0,reality,0,0,42
17,normal,20,0.030921944902070658,0.014421108637991205,0.019382667592553256,matcher,0,luck,0,0,42
17,normal,21,0.2251227603861749,0.18784709661297178,0.08571732064086435,director,1,reality,0,0,42
17,normal,22,0.0006505728242243073,0.0008893369069540264,0.0011948893161551866,matcher,1,luxury,0,0,42
17,normal,23,0.08379025052817204,0.20783408115283564,0.09407156546645912,director,1,anger,0,0,42
17,normal,24,0.051899423010005274,0.0309270108508083,0.06048391388153082,matcher,0,luck,0,0,42
17,normal,25,0.24196650056758856,0.2674946114284234,0.0727096459645029,director,0,luck,0,0,42
17,normal,26,0.007034757813858339,0.012041511830842526,0.007214675197461433,matcher,1,envy,0,0,42
17,normal,27,0.23449616572942025,0.279284157794172,0.08999646341960002,director,1,freedom,0,0,42
17,normal,28,0.04012064070436376,0.04658416623870649,0.09215280138050888,matcher,1,death,0,0,42
17,normal,29,0.14170000631246102,0.292855252045724,0.2387296649667388,director,0,envy,0,0,42
17,normal,30,0.0666381651230485,0.23316073400942708,0.19506088239123553,matcher,1,luck,0,0,42
17,normal,31,0.25813000068872843,0.2840215415799171,0.09120365533324672,director,1,freedom,0,0,42
17,normal,32,0.0025654322016257056,0.0027247424594809963,0.005513724382416877,matcher,1,fear,0,0,42
17,normal,33,0.24138336559412893,0.24357688921456744,0.10511278540897914,director,0,luck,0,0,42
17,normal,34,0.07857180488513656,0.15839622920410226,0.09857536772880474,matcher,1,freedom,0,0,42
17,normal,35,0.17665516050597352,0.19927471643402753,0.12062100512447553,director,1,war,1,1,42
17,normal,36,0.015442328211902771,0.02666934681778662,0.07718525761988662,matcher,1,strength,0,0,42
17,normal,37,0.2312385798149249,0.18265216498871148,0.19202756489534176,director,1,war,0,0,42
17,normal,38,0.016768725496846684,0.03267922633063011,0.06691107603856926,matcher,1,anger,0,0,42
17,normal,39,0.20687644604048855,0.20024646883280708,0.15319430752818114,director,1,war,0,0,42
17,normal,40,0.00526655292962855,0.011981169259923955,0.028946843135914203,matcher,1,envy,0,0,42
17,normal,41,0.13563289579800947,0.20966047943132635,0.15371779824536064,director,1,anger,0,0,42
17,normal,42,0.0010511542550712628,0.0005313033977224685,0.0008733892672395829,matcher,0,luxury,0,0,42
17,normal,43,0.18187034418323916,0.29215337737985636,0.09732791440262176,director,1,luxury,1,1,42
17,normal,44,0.01010190248843949,0.006581069515646418,0.014998981278096212,matcher,1,reality,0,0,42
17,normal,45,0.2643996201970163,0.24485634887888927,0.24607413621840205,director,1,fear,0,0,42
17,normal,46,0.004509374205548975,0.02138120104305037,0.04869474714526758,matcher,0,death,0,0,42
17,normal,47,0.21989812525495553,0.27029837377580973,0.08973060458580831,director,1,freedom,0,0,42
17,normal,48,0.00100340425706523,0.0009091968023593176,0.0005450736992711469,matcher,1,war,0,0,42
17,normal,49,0.1806920897571218,0.17994549862985018,0.08254500791770658,director,1,luck,0,0,42
17,normal,50,0.0014205113671488575,0.005723787493503028,0.012016416386968449,matcher,1,anger,0,0,42
17,normal,51,0.10714745474049732,0.155737246377967,0.08456164520727838,director,1,anger,0,0,42
17,normal,52,0.0062260220795650354,0.003906017219428131,0.0025971034700472797,matcher,1,freedom,0,0,42
17,normal,53,0.10922519998451116,0.3038535902407185,0.1010562519165242,director,1,death,1,1,42
17,normal,54,0.01232387209366283,0.0030212225053880505,0.03635163072105773,matcher,0,envy,0,0,42
17,normal,55,0.19506438336644252,0.27698782470346384,0.067973807367617,director,1,luxury,0,0,42
17,normal,56,0.0007620647452371525,0.0006947994988420842,0.000577110727212891,matcher,1,freedom,0,0,42
17,normal,57,0.4305142080822438,0.32439221970767934,0.15673331311489191,director,0,strength,0,0,42
17,normal,58,0.012024857508427206,0.04669431174906757,0.04939102265633037,matcher,1,death,0,0,42
17,normal,59,0.17844550279835214,0.3529830462200275,0.07094244382468169,director,1,freedom,0,0,42
17,normal,60,0.0011149905662389418,0.0015610076063101476,0.0023581206689810424,matcher,1,anger,0,0,42
17,normal,61,0.22602025816638505,0.28974783435789814,0.0757068232322134,director,0,luxury,0,0,42
17,normal,62,0.011237343989405006,0.03275470771897857,0.03327256519552452,matcher,0,envy,0,0,42
17,normal,63,0.3106858940743461,0.2996925915533152,0.12282425383566263,director,1,strength,0,0,42
17,normal,64,0.020479045704560123,0.00845335147474534,0.013988414825318441,matcher,1,war,0,0,42
17,normal,65,0.2117260184204041,0.2789124708426756,0.2061889185611563,director,1,envy,0,0,42
17,normal,66,0.11424226357446828,0.028947458074543228,0.03119209534955107,matcher,0,luck,0,0,42
17,normal,67,0.1742816012518263,0.3290027770439218,0.24971828728682643,director,1,envy,0,0,42
17,normal,68,0.003160182697602291,0.0014556575038039692,0.001824497717287494,matcher,1,envy,0,0,42
17,normal,69,0.16379186058302106,0.27936399266540035,0.07607179790954222,director,1,death,0,0,42
17,normal,70,0.0032199480066846375,0.002040248415353678,0.004773529272595912,matcher,1,fear,0,0,42
17,normal,71,0.20252011487300745,0.26548016663219354,0.06027178401811344,director,1,luck,0,0,42
17,normal,72,0.0014582088622701321,0.0005533838350952143,0.0013486787051334636,matcher,1,anger,0,0,42
17,normal,73,0.2730718045172488,0.1097760687475416,0.12081897814715355,director,1,reality,0,0,42
17,normal,74,0.011527656132601743,0.00593674383593111,0.03907191345571522,matcher,1,luck,0,0,42
17,normal,75,0.08454220700197905,0.1517780672353723,0.12412085863585344,director,1,anger,0,0,42
17,normal,76,0.003948121362187503,0.008228955519615482,0.023592930886523804,matcher,0,luxury,0,0,42
18,modified,0,0.037805996086875335,0.04835125645396897,0.014360396529337831,matcher,1,anger,0,0,43
18,modified,1,0.12192582096586055,0.21513796134880248,0.03330135369525786,director,0,death,1,0,43
18,modified,2,0.005473837191961362,0.002780094905765868,0.0023863876674283736,matcher,0,reality,0,0,43
18,modified,3,0.03810878746328019,0.2652212929437103,0.044773155788448094,director,1,death,0,0,43
18,modified,4,0.00345801506026935,0.00203365767048271,0.0018705660126857116,matcher,0,reality,0,0,43
18,modified,5,0.16998339222395406,0.32862556823141076,0.1865383579626303,director,0,strength,1,0,43
18,modified,6,0.0013637610161693326,0.001455916313705646,0.0013224646933978818,matcher,1,anger,0,0,43
18,modified,7,0.043608498245835056,0.26032308583047875,0.041790393705372374,director,1,anger,1,1,43
18,modified,8,0.00472526259016852,0.0064997026402746115,0.002372784183910837,matcher,1,fear,0,0,43
18,modified,9,0.009498869689117876,0.24358667481227173,0.02942233035916235,director,1,death,0,0,43
18,modified,10,0.0015613685158356121,0.0015787739251760453,0.0010428667453981683,matcher,1,war,0,0,43
18,modified,11,0.41006467568064503,0.36416789573884834,0.15378248040959927,director,0,luck,1,0,43
18,modified,12,0.001818039566980448,0.0006915666773469909,0.0007972213685220272,matcher,1,envy,0,0,43
18,modified,13,0.4007170120414408,0.25689841443832795,0.21802055984025603,director,1,freedom,1,1,43
18,modified,14,0.0012929531731182729,0.0016157137266476975,0.0012333508932287202,matcher,1,war,0,0,43
18,modified,15,0.3017366657757275,0.2891772685958545,0.17583963622991955,director,1,freedom,0,0,43
18,modified,16,0.0014466433925031435,0.0013324904299690744,0.0007116601394674117,matcher,1,freedom,0,0,43
18,modified,17,0.1453677397576667,0.22925884752996456,0.11565355839721907,director,1,reality,1,1,43
18,modified,18,0.003471129837685857,0.006038271069228993,0.0015167577014382554,matcher,1,death,0,0,43
18,modified,19,0.16564974991466866,0.3306756809354367,0.1453631220651884,director,1,reality,0,0,43
18,modified,20,0.0008809119376026788,0.0009415283391612352,0.0008450438707678993,matcher,1,freedom,0,0,43
18,modified,21,0.15219321184466925,0.2712239633493754,0.044473024490846065,director,0,luck,0,0,43
18,modified,22,0.0005168303817624498,0.0007105611913683605,0.0008153557889865631,matcher,1,death,0,0,43
18,modified,23,0.2024763633792182,0.3553006273748571,0.2082487475676277,director,1,reality,0,0,43
18,modified,24,0.0014474593812849237,0.0011263770232171643,0.0010027356913774336,matcher,1,fear,0,0,43
18,modified,25,0.016442445731194227,0.21609922501905454,0.04355413294064456,director,1,death,0,0,43
18,modified,26,0.0008376963345451674,0.001166726499221219,0.0011184666698555513,matcher,1,war,0,0,43
18,modified,27,0.09190723839956003,0.21059353875391448,0.1307080644661239,director,1,envy,1,1,43
18,modified,28,0.0008205138194231653,0.0013599677791066953,0.0011439841548719538,matcher,1,freedom,0,0,43
18,modified,29,0.08538994497344604,0.20839524669198664,0.08002869578788746,director,1,envy,0,0,43
18,modified,30,0.0007899904711770783,0.001082462543149243,0.000896087894162452,matcher,0,luck,0,0,43
18,modified,31,0.14272738174310232,0.30976375366473224,0.14731039708109123,director,1,reality,0,0,43
18,modified,32,0.001060175286255976,0.0011065874137913066,0.0011656310515748265,matcher,1,anger,0,0,43
18,modified,33,0.14550225932252964,0.2730025813803458,0.3595027081851847,director,1,anger,0,0,43
18,modified,34,0.0029165855882372855,0.0022566962054227256,0.001281590294022431,matcher,0,fear,0,0,43
18,modified,35,0.146326918528443,0.2092696131844053,0.11202399833498107,director,0,war,1,0,43
18,modified,36,0.0013053899627680596,0.0013486085964483474,0.0009561917498195248,matcher,1,freedom,0,0,43
18,modified,37,0.08040742674876676,0.239531907942457,0.03461294599816776,director,0,luck,0,0,43
18,modified,38,0.0010240235187989417,0.0008058546993545307,0.0008055245958835358,matcher,1,freedom,0,0,43
18,modified,39,0.02715219418083359,0.21106983184688863,0.11539186476019898,director,1,envy,0,0,43
18,modified,40,0.0007735980379927584,0.0014036497343087322,0.0006463521029798765,matcher,1,fear,0,0,43
18,modified,41,0.08671625339601235,0.22867695142891298,0.024194540669749208,director,1,luck,0,0,43
18,modified,42,0.001436532124736105,0.0008495379885524866,0.0007862502615837677,matcher,0,envy,0,0,43
18,modified,43,0.1151693268653728,0.18565873086001464,0.017548231919739903,director,1,luxury,1,1,43
18,modified,44,0.0018159535673719753,0.0009459388888351986,0.0008164546873116823,matcher,1,freedom,0,0,43
18,modified,45,0.11364364518096111,0.23417283539709297,0.031387660082117505,director,0,luck,0,0,43
18,modified,46,0.0011689021331907194,0.0014863218528703025,0.0009706298701250147,matcher,1,strength,0,0,43
18,modified,47,0.1063079683512063,0.26565941862233367,0.04740715947973069,director,1,anger,0,0,43
18,modified,48,0.0032653203041587316,0.001794464613788535,0.0012689024772778174,matcher,1,war,0,0,43
18,modified,49,0.035655650823516065,0.19490889227843738,0.031298567257055,director,1,death,0,0,43
18,modified,50,0.0014163760288927719,0.0013053569370813556,0.0012851731033672355,matcher,0,war,0,0,43
18,modified,51,0.11734852777058316,0.26678541248406956,0.029130950540843123,director,1,luck,0,0,43
18,modified,52,0.0010256922187214096,0.0020154135168459655,0.0014491908075144268,matcher,1,war,0,0,43
18,modified,53,0.059085005758991414,0.21880617714751516,0.12154652160793335,director,0,envy,0,0,43
18,modified,54,0.0008841092668030329,0.001556087124549514,0.0009574759023941351,matcher,1,luxury,0,0,43
18,modified,55,0.030751445869109266,0.17571419309920272,0.019034300033764346,director,0,fear,1,0,43
18,modified,56,0.0008247887499414576,0.0008000715261276978,0.0007884492672587698,matcher,0,strength,0,0,43
19,normal,0,0.11577861484778838,0.10875096837050253,0.05091563102033165,matcher,0,war,0,0,44
19,normal,1,0.17053564007491293,0.19723788607456913,0.06423418071435082,director,1,luck,1,1,44
19,normal,2,0.003191131902350496,0.003046583967641747,0.0014523628315028475,matcher,1,reality,0,0,44
19,normal,3,0.10676858503070485,0.1838478410819885,0.07269939156922377,director,0,anger,1,0,44
19,normal,4,0.04861935779582736,0.09598068228308554,0.02718395371728702,matcher,0,reality,0,0,44
19,normal,5,0.3077198462556127,0.1657387775239477,0.21777111951685785,director,1,fear,1,1,44
19,normal,6,0.0027274783764942648,0.001335191233992453,0.0010793078447823518,matcher,1,anger,0,0,44
19,normal,7,0.11570260068080192,0.16900573089607024,0.0884246454730035,director,1,war,1,1,44
19,normal,8,0.0010666223262909209,0.0013698138220660985,0.0006867995589905308,matcher,1,strength,0,0,44
19,normal,9,0.2375054719735893,0.16386089730505826,0.33517255415261327,director,1,fear,0,0,44
19,normal,10,0.0008664710954653054,0.001649503647053074,0.00061989130712744,matcher,0,fear,0,0,44
19,normal,11,0.29656316689728346,0.25863699745040863,0.09203641670436435,director,0,luck,0,0,44
19,normal,12,0.0006920977247295115,0.0010764079479276647,0.000828735463979733,matcher,0,strength,0,0,44
19,normal,13,0.16850410134313745,0.23438929582265075,0.06912478372601646,director,1,reality,1,1,44
19,normal,14,0.002069784650182025,0.0014829775960219706,0.0007570353140683119,matcher,1,envy,0,0,44
19,normal,15,0.20423106265017157,0.31397804170370647,0.05434533867601945,director,0,freedom,1,0,44
19,normal,16,0.0025062766243354666,0.0021006177378913556,0.0020328671964537372,matcher,1,death,0,0,44
19,normal,17,0.21394484836307498,0.22681662060722588,0.08707332050803042,director,1,war,0,0,44
19,normal,18,0.0036476277729425486,0.0033925640129738657,0.0027225142628785354,matcher,1,envy,0,0,44
19,normal,19,0.2843232981237212,0.2065661571364135,0.3337198250424492,director,1,fear,0,0,44
19,normal,20,0.016411972626289364,0.056977803691696756,0.018910439855732424,matcher,1,reality,0,0,44
19,normal,21,0.18233264545095407,0.2101222018007673,0.09485172124236811,director,1,anger,0,0,44
19,normal,22,0.000977165378837144,0.0008080594936986068,0.0005525447912049444,matcher,1,luck,0,0,44
19,normal,23,0.19313140324771066,0.24166420499907845,0.08507219699978004,director,1,luck,0,0,44
19,normal,24,0.001005863076730757,0.0007215261771746367,0.000920591819401778,matcher,1,envy,0,0,44
19,normal,25,0.25097710637221676,0.26426368936643146,0.08930317455349933,director,1,freedom,0,0,44
19,normal,26,0.0012776957960027745,0.0014367002167578547,0.0006877986483648349,matcher,1,luck,0,0,44
19,normal,27,0.24873503760158427,0.3797386561685502,0.11003284688574086,director,0,strength,1,0,44
19,normal,28,0.0009137257317440836,0.006208473729311915,0.0012166423522866857,matcher,1,reality,0,0,44
19,normal,29,0.3027346324607293,0.16451581542526444,0.31024191302062626,director,1,fear,0,0,44
19,normal,30,0.0010380373018926065,0.0017146641375652084,0.0005540295443851391,matcher,1,war,0,0,44
19,normal,31,0.13899218631582463,0.244357137225453,0.11359760538682544,director,1,anger,0,0,44
19,normal,32,0.0011934819085030405,0.0018863541491201052,0.001333667128662909,matcher,0,death,0,0,44
19,normal,33,0.14386242709230596,0.25045871337260905,0.10656176877758516,director,1,anger,0,0,44
19,normal,34,0.002819898808994686,0.003226467384736923,0.0014027154871856617,matcher,0,fear,0,0,44
19,normal,35,0.23041969805640264,0.3641584256055648,0.07655535849215984,director,0,luxury,1,0,44
19,normal,36,0.006695634971166145,0.007194810768796706,0.004073295102345948,matcher,1,anger,0,0,44
19,normal,37,0.2976135167052677,0.3061936670210381,0.11319357811112182,director,1,freedom,0,0,44
19,normal,38,0.0010400816795881368,0.0026437218858678764,0.0007679312809993744,matcher,1,war,0,0,44
19,normal,39,0.19461866892287533,0.37007142606576526,0.05434785003148962,director,1,luxury,0,0,44
19,normal,40,0.000989169750348228,0.001277261677083422,0.000727593271325441,matcher,1,fear,0,0,44
19,normal,41,0.17144346950082465,0.18837427828555933,0.10403772160488485,director,0,anger,0,0,44
19,normal,42,0.0076400698779059495,0.010234940006116572,0.00405881292916906,matcher,1,envy,0,0,44
19,normal,43,0.08575035776685204,0.048380921077348836,0.0665480106420998,director,0,death,1,0,44
19,normal,44,0.005863890890260029,0.03021037908066504,0.008938820890024754,matcher,1,luxury,0,0,44
19,normal,45,0.3160503283142709,0.26091608964207075,0.10395010648413898,director,0,luck,0,0,44
19,normal,46,0.0012865374043658547,0.0013371369130174993,0.0007969349953605281,matcher,1,freedom,0,0,44
19,normal,47,0.07384647462757388,0.15536437701261002,0.19821035922422195,director,0,death,0,0,44
19,normal,48,0.0039622048155442974,0.01634726113045678,0.004277381602542141,matcher,1,reality,0,0,44
19,normal,49,0.3426151704365531,0.27373610570265927,0.10912329986758795,director,0,freedom,0,0,44
19,normal,50,0.002518237053633178,0.0066396124473269945,0.001188230078184021,matcher,1,envy,0,0,44
19,normal,51,0.292201070876464,0.19739755029725323,0.36621067642656563,director,1,fear,0,0,44
19,normal,52,0.0024310163790102275,0.0026494164188958784,0.0014406626478538776,matcher,1,anger,0,0,44
19,normal,53,0.2175332362993203,0.3540704949444575,0.08790775204570468,director,0,strength,0,0,44
19,normal,54,0.003699711331646533,0.0017564553190331416,0.001532322250913878,matcher,1,strength,0,0,44
19,normal,55,0.08059915613467274,0.05865991151633921,0.1367164984617131,director,1,death,0,0,44
19,normal,56,0.009162571032173137,0.05027378704077855,0.05076938931051263,matcher,1,envy,0,0,44
19,normal,57,0.13551557453189292,0.2033769885619781,0.12262061340747256,director,1,reality,0,0,44
19,normal,58,0.0022039548119158676,0.01082384636116805,0.0025720760918882314,matcher,1,war,0,0,44
19,normal,59,0.2602459095070943,0.19632554049127793,0.3278685267374126,director,0,fear,0,0,44
21,normal,0,0.14534286716141046,0.15275703621649606,0.14228366101878612,director,1,envy,1,0,46
21,normal,1,0.002251853267928092,0.0011410830350763199,0.001886263806879152,matcher,1,death,0,0,46
21,normal,2,0.18044429667998507,0.299202868154615,0.06680581795299889,director,1,luck,1,1,46
21,normal,3,0.005830706356819,0.025312863307115793,0.020267608278372182,matcher,1,strength,0,0,46
21,normal,4,0.2556926735388181,0.20408044431256905,0.08165900938113717,director,1,death,1,1,46
21,normal,5,0.0013318228938074225,0.0012842015840796566,0.0013392901669013046,matcher,0,strength,0,0,46
21,normal,6,0.2421823183889135,0.21392833698067826,0.1350299550963499,director,0,envy,0,0,46
21,normal,7,0.0034257044340158613,0.002715125837224031,0.0018279288046381432,matcher,1,strength,0,0,46
21,normal,8,0.03607237095028056,0.22935575805579128,0.04721553616643666,director,0,anger,1,0,46
21,normal,9,0.009385914681649152,0.010707226022981837,0.003319465229168002,matcher,0,luck,0,0,46
21,normal,10,0.18191325640226133,0.22889327055436587,0.060572998102928356,director,0,reality,1,0,46
21,normal,11,0.003401791958247082,0.0011611464713500359,0.0026675931301782716,matcher,0,war,0,0,46
21,normal,12,0.24701792013423937,0.21041180958903222,0.07887813423900127,director,1,reality,0,0,46
21,normal,13,0.02828368347546682,0.004609613605154255,0.008060031121597856,matcher,0,envy,0,0,46
21,normal,14,0.2685578092739268,0.2909925658246212,0.06568974863795679,director,1,strength,1,1,46
21,normal,15,0.0012901921784113735,0.0015057328526572444,0.0011192271611156132,matcher,1,reality,0,0,46
21,normal,16,0.2781331782259614,0.1923122110761804,0.07573806511909882,director,1,reality,0,0,46
21,normal,17,0.014742346804880532,0.017008060424358065,0.01844129799200487,matcher,0,luxury,0,0,46
21,normal,18,0.2206854873966645,0.1650475456220031,0.05318485841884732,director,1,death,0,0,46
21,normal,19,0.002417445180679406,0.011383093206155217,0.0066187851372346024,matcher,0,freedom,0,0,46
21,normal,20,0.2125687770898899,0.22381860962365274,0.10580465425313317,director,1,envy,0,0,46
21,normal,21,0.0027086669242261828,0.003016730214714937,0.0023670843663136055,matcher,0,fear,0,0,46
21,normal,22,0.10825217984682485,0.23976577991557532,0.04696016379096005,director,1,freedom,1,1,46
21,normal,23,0.0012807686634123206,0.002010410176005696,0.0015542527383699603,matcher,0,luxury,0,0,46
21,normal,24,0.12384905046713604,0.3019399092293973,0.0564486439381774,director,1,freedom,0,0,46
21,normal,25,0.012443290906769733,0.015733205449165115,0.005983875185104408,matcher,1,death,0,0,46
21,normal,26,0.19567548691434572,0.2077090828499484,0.1018329026708152,director,0,envy,0,0,46
21,normal,27,0.006250320309998396,0.002885132026132199,0.009675794840067154,matcher,1,war,0,0,46
21,normal,28,0.1599632280618759,0.3022675134018676,0.06549409962304112,director,1,freedom,0,0,46
21,normal,29,0.0006859259475034093,0.0007333288947968483,0.0007796934211652597,matcher,0,fear,0,0,46
